OLIGO	HMT	SPECIES	STRAIN_CLONE	REFSEQ	NCBI	HOMD_STATUS	NUM_BEST_HITS	BEST_PCT_ID	BEST_FULL_PCT_ID	BM_MEAN	BM_SD	HP_MEAN	HP_SD	KG_MEAN	KG_SD	PT_MEAN	PT_SD	ST_MEAN	ST_SD	SUBP_MEAN	SUBP_SD	SUPP_MEAN	SUPP_SD	SV_MEAN	SV_SD	TD_MEAN	TD_SD	TH_MEAN	TH_SD
V1V3_427_Firmicutes	HMT-064	Streptococcus sp. HMT 064	Clone: C5MLM037	064_8609	AY278609	Unnamed	7	99.609	99.609	0.00		0.10		0.00		0.01		0.00		0.00		0.00		0.01		0.02		0.02		
V1V3_427_Firmicutes	HMT-638	Streptococcus infantis clade 638	Strain: ATCC 700779	638_8315	AB008315	Named	7	99.609	99.609	0.00		0.10		0.00		0.01		0.00		0.00		0.00		0.01		0.02		0.02		
V1V3_427_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Clone: P2PA_41	398_7051	AY207051	Named	7	99.609	99.609	0.00		0.10		0.00		0.01		0.00		0.00		0.00		0.01		0.02		0.02		
V1V3_428_Epsilonproteobacteria	HMT-575	Campylobacter concisus	Strain: FDC 288	575_6977	L06977	Named	1	99.245	99.245	0.00		0.00		0.17		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_429_Fusobacteria	HMT-845	Leptotrichia goodfellowii	Strain: F0264	845F0264	FJ577259	Named	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.12		0.03		0.02		0.00		0.00		
V1V3_430_Betaproteobacteria	HMT-610	Neisseria flavescens	Clone: P1D1-762	610_1998	EF511998	Named	1	99.608	99.608	0.02		0.03		0.02		0.01		0.00		0.01		0.00		0.02		0.06		0.00		
V1V3_431_Bacteroidetes	HMT-323	Capnocytophaga sp. HMT 323	Clone: 071057_454	323_2733	JQ472733	Unnamed	2	100.0	100.0	0.00		0.00		0.02		0.00		0.00		0.07		0.07		0.01		0.00		0.00		
V1V3_431_Bacteroidetes	HMT-380	Capnocytophaga sp. HMT 380	Strain: F0488	380F0488	tbd	Unnamed	2	100.0	100.0	0.00		0.00		0.02		0.00		0.00		0.07		0.07		0.01		0.00		0.00		
V1V3_432_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: C3MLM097	058_8632	AY278632	Named	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-061	Streptococcus sp. HMT 061	Clone: DN025	061DN025	AF432131	Lost	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-707	Streptococcus oralis subsp. oralis	Strain: ATCC 35037	707_3932	AF003932	Named	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 12F	070-12F	GQ422711	Unnamed	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-064	Streptococcus sp. HMT 064	Clone: C5MLM037	064_8609	AY278609	Unnamed	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-638	Streptococcus infantis clade 638	Strain: ATCC 700779	638_8315	AB008315	Named	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Clone: P2PA_41	398_7051	AY207051	Named	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-721	Streptococcus parasanguinis clade 721	Strain: ATCC 15912	721_3933	AF003933	Named	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_432_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: FN051	066FN051	AF432135	Unnamed	9	99.609	99.609	0.01		0.02		0.00		0.02		0.00		0.00		0.00		0.03		0.08		0.01		
V1V3_433_Fusobacteria	HMT-845	Leptotrichia goodfellowii	Strain: F0264	845F0264	FJ577259	Named	1	100.0	100.0	0.01		0.00		0.01		0.01		0.00		0.09		0.04		0.01		0.00		0.00		
V1V3_434_Spirochaetes	HMT-667	Treponema medium	Clone: _C007	667_3051	AF023051	Named	2	100.0	100.0	0.01		0.01		0.00		0.03		0.00		0.03		0.02		0.02		0.03		0.03		
V1V3_434_Spirochaetes	HMT-029	Treponema vincentii	Strain: ATCC 35580	029_3309	AF033309	Named	2	100.0	100.0	0.01		0.01		0.00		0.03		0.00		0.03		0.02		0.02		0.03		0.03		
V1V3_435_Fusobacteria	HMT-213	Leptotrichia hongkongensis	Clone: DA069	213DA069	AF287811	Named	1	99.605	99.605	0.03		0.00		0.01		0.00		0.00		0.04		0.08		0.01		0.00		0.00		
V1V3_436_Firmicutes	HMT-393	Parvimonas sp. HMT 393	Strain: P4P_31	393_7059	AY207059	Unnamed	1	98.828	98.828	0.00		0.03		0.00		0.02		0.00		0.00		0.00		0.02		0.05		0.04		
V1V3_437_Betaproteobacteria	HMT-894	Ottowia sp. HMT 894	Strain: W10237	894-Wade	tbd	Unnamed	1	100.0	100.0	0.01		0.00		0.00		0.00		0.00		0.10		0.05		0.00		0.00		0.00		
V1V3_437_Betaproteobacteria	HMT-894	Ottowia sp. HMT 894	Clone: BL117	894Wade2	JQ406530	Unnamed	1	100.0	100.0	0.01		0.00		0.00		0.00		0.00		0.10		0.05		0.00		0.00		0.00		
V1V3_438_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: F0530	866F0530	tbd	Named	1	99.559	100.0	0.00		0.02		0.00		0.02		0.00		0.00		0.00		0.01		0.06		0.05		
V1V3_438_Actinobacteria	HMT-866	Actinomyces graevenitzii	Strain: CCUG 27294	866_2167	NR_042167	Named	1	99.559	100.0	0.00		0.02		0.00		0.02		0.00		0.00		0.00		0.01		0.06		0.05		
V1V3_439_Actinobacteria	HMT-181	Schaalia lingnae [Not Validly Published]	Clone: ncd2206a07c1	181_1692	JF191692	Named	1	100.0	100.0	0.01		0.04		0.00		0.02		0.00		0.00		0.00		0.02		0.05		0.02		
V1V3_440_Bacteroidetes	HMT-337	Capnocytophaga gingivalis	Strain: S3	337-S3	AY005073	Named	1	99.07	99.07	0.00		0.00		0.03		0.01		0.00		0.03		0.09		0.00		0.00		0.00		
V1V3_441_Bacteroidetes	HMT-469	Prevotella melaninogenica	Strain: ATCC 25845	469_3525	AY323525	Named	1	99.535	99.535	0.00		0.00		0.00		0.00		0.00		0.14		0.00		0.00		0.00		0.00		
V1V3_442_Betaproteobacteria	HMT-459	Kingella sp. HMT 459	Clone: ID059	459ID059	AY349381	Phylotype	1	100.0	100.0	0.00		0.05		0.09		0.00		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_443_Spirochaetes	HMT-664	Treponema maltophilum	Strain: Smibert D4B	664_3039	AF023039	Named	1	100.0	100.0	0.00		0.00		0.00		0.02		0.00		0.10		0.03		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_444_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.219	99.219	0.01		0.02		0.12		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_445_Firmicutes	HMT-917	Veillonella sp. HMT 917	Clone: EL130	917-Wade	JQ406541	Phylotype	1	99.609	99.609	0.00		0.01		0.00		0.01		0.00		0.00		0.00		0.06		0.02		0.06		
V1V3_445_Firmicutes	HMT-917	Veillonella sp. HMT 917	Clone: H2-plate10_E12	917_6290	HQ176290	Phylotype	1	99.609	99.609	0.00		0.01		0.00		0.01		0.00		0.00		0.00		0.06		0.02		0.06		
V1V3_446_Bacteroidetes	HMT-288	Prevotella oulorum	Strain: ATCC 43324	288_6472	L16472	Named	1	100.0	100.0	0.01		0.00		0.00		0.03		0.00		0.03		0.04		0.03		0.00		0.01		
V1V3_447_Spirochaetes	HMT-653	Treponema lecithinolyticum	Clone: GF6	653_3040	AF023040	Named	1	100.0	100.0	0.00		0.00		0.00		0.02		0.00		0.09		0.02		0.02		0.00		0.00		
V1V3_448_Bacteroidetes	HMT-324	Capnocytophaga sp. HMT 324	Clone: AA032	324AA032	AY005079	Unnamed	2	100.0	100.0	0.01		0.00		0.00		0.00		0.00		0.10		0.03		0.01		0.00		0.00		
V1V3_448_Bacteroidetes	HMT-903	Capnocytophaga sp. HMT 903	Clone: HS5_2W_I24	903-Wade	KC203061	Phylotype	2	100.0	100.0	0.01		0.00		0.00		0.00		0.00		0.10		0.03		0.01		0.00		0.00		
V1V3_449_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BW009	058BW009	AY005042	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-058	Streptococcus oralis subsp. dentisani clade 058	Clone: BM035	058BM035	AY005043	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Strain: AZ_3a	071_8234	NR_118234	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: C3ALM006	071_8631	AY278631	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-071	Streptococcus oralis subsp. tigurinus clade 071	Clone: P4PA_13	071_7062	AY207062	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-074	Streptococcus sp. HMT 074	Strain: T4-E3	074-T4E3	AF385526	Lost	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-070	Streptococcus oralis subsp. tigurinus clade 070	Strain: Hans 7A	070-7A	AY005040	Unnamed	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-677	Streptococcus mitis	Strain: ATCC 49456	677_3929	AF003929	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-734	Streptococcus pneumoniae	Strain: ATCC 33400	734_3930	AF003930	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-423	Streptococcus sp. HMT 423	Clone: C2MKM128	423_8630	AY278630	Lost	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-431	Streptococcus infantis clade 431	Clone: C4AKM023	431_8633	AY278633	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-398	Streptococcus oralis subsp. dentisani clade 398	Strain: SK34	398_5045	AY005045	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-073	Streptococcus australis	Strain: ATCC 700641	073_4974	AF184974	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-073	Streptococcus australis	Strain: T1-E5	073-T1E5	AF385525	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-066	Streptococcus sp. HMT 066	Clone: MCE7_144	066_1230	AF481230	Unnamed	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_449_Firmicutes	HMT-578	Streptococcus cristatus clade 578	Strain: NCTC 12479	578_8313	AB008313	Named	12	99.609	99.609	0.03		0.03		0.04		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_450_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Clone: ncd81b03c1	718N000A	HM255881	Named	1	98.828	98.828	0.01		0.02		0.00		0.03		0.00		0.00		0.00		0.03		0.03		0.02		
V1V3_450_Gammaproteobacteria	HMT-718	Haemophilus parainfluenzae	Strain: CIP 102513	718_3530	EU083530	Named	1	98.828	98.828	0.01		0.02		0.00		0.03		0.00		0.00		0.00		0.03		0.03		0.02		
V1V3_451_Bacteroidetes	HMT-931	Bergeyella sp. HMT 931	Clone: 069063_075	931_7552	JQ447552	Phylotype	1	100.0	100.0	0.06		0.00		0.02		0.03		0.00		0.00		0.00		0.01		0.00		0.02		
V1V3_452_Bacteroidetes	HMT-782	Prevotella fusca	Strain: JCM 17724	782_4304	NR_114304	Named	1	100.0	100.0	0.00		0.00		0.00		0.03		0.00		0.03		0.03		0.02		0.00		0.02		
V1V3_453_Fusobacteria	HMT-222	Leptotrichia wadei	Strain: A39FD	222_7816	AF287816	Named	2	99.209	99.209	0.00		0.01		0.00		0.01		0.00		0.04		0.01		0.00		0.03		0.03		
V1V3_453_Fusobacteria	HMT-417	Leptotrichia sp. HMT 417	Clone: C3MKM102	417_8621	AY278621	Unnamed	2	99.209	99.209	0.00		0.01		0.00		0.01		0.00		0.04		0.01		0.00		0.03		0.03		
V1V3_454_Bacteroidetes	HMT-311	Prevotella oris	Clone: _F045	311_F045	AY005056	Named	1	99.535	99.535	0.00		0.00		0.00		0.01		0.00		0.06		0.02		0.02		0.00		0.02		
V1V3_455_Betaproteobacteria	HMT-012	Kingella sp. HMT 012	Clone: 069088_248	012_2485	JQ452485	Phylotype	1	100.0	100.0	0.04		0.00		0.00		0.00		0.00		0.03		0.03		0.01		0.00		0.00		
V1V3_456_Spirochaetes	HMT-238	Treponema sp. HMT 238	Clone: AT020	238AT020	AF061347	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.07		0.02		0.02		0.00		0.00		
V1V3_457_Spirochaetes	HMT-769	Treponema socranskii	Strain: ATCC 35536	769_3306	AF033306	Named	1	99.605	99.605	0.00		0.00		0.00		0.01		0.00		0.08		0.04		0.00		0.00		0.00		
V1V3_458_Spirochaetes	HMT-769	Treponema socranskii	Strain: ATCC 35535	769_3307	AF033307	Named	1	100.0	100.0	0.00		0.00		0.00		0.02		0.00		0.05		0.03		0.00		0.00		0.02		
V1V3_459_Betaproteobacteria	HMT-101	Neisseria perflava	Strain: Branham 7078	101N065A	NR_117694	Named	1	99.608	99.608	0.01		0.01		0.00		0.01		0.00		0.00		0.00		0.04		0.02		0.04		
V1V3_460_Epsilonproteobacteria	HMT-044	Campylobacter sp. HMT 044	Clone: BB120	044BB120	AY005038	Phylotype	1	98.113	98.113	0.00		0.00		0.11		0.00		0.00		0.00		0.00		0.00		0.00		0.00		
V1V3_461_Spirochaetes	HMT-584	Treponema denticola	Strain: ATCC 33520	584_1236	M71236	Named	1	99.605	99.605	0.00		0.00		0.00		0.05		0.00		0.04		0.00		0.01		0.00		0.00		
V1V3_462_Spirochaetes	HMT-234	Treponema sp. HMT 234	Clone: _Y001	234_Y001	AF023056	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.06		0.00		0.02		0.00		0.00		
V1V3_463_Bacteroidetes	HMT-630	Bacteroides heparinolyticus	Strain: F0110	630F0110	GQ422742	Named	1	94.931	95.814	0.00		0.01		0.06		0.00		4.73		0.00		0.00		0.00		0.00		0.00		
V1V3_463_Bacteroidetes	HMT-630	Bacteroides heparinolyticus	Strain: ATCC 35895	630_6487	L16487	Named	1	94.931	95.814	0.00		0.01		0.06		0.00		4.73		0.00		0.00		0.00		0.00		0.00		
V1V3_464_Epsilonproteobacteria	HMT-763	Campylobacter showae	Strain: CCUG 3054	763_6974	L06974	Named	1	99.245	99.245	0.00		0.00		0.00		0.05		0.00		0.01		0.01		0.00		0.00		0.01		
V1V3_465_Epsilonproteobacteria	HMT-575	Campylobacter concisus	Strain: FDC 288	575_6977	L06977	Named	1	99.245	99.245	0.00		0.01		0.00		0.01		0.00		0.00		0.00		0.03		0.01		0.03		
V1V3_466_Spirochaetes	HMT-262	Treponema sp. HMT 262	Clone: AT040	262AT040	AF182834	Phylotype	1	99.209	99.209	0.00		0.00		0.00		0.03		0.00		0.02		0.00		0.01		0.00		0.02		
V1V3_467_Epsilonproteobacteria	HMT-044	Campylobacter sp. HMT 044	Clone: BB120	044BB120	AY005038	Phylotype	1	98.868	98.868	0.00		0.02		0.00		0.01		0.00		0.00		0.00		0.01		0.03		0.01		
V1V3_468_Spirochaetes	HMT-226	Treponema sp. HMT 226	Clone: _G054	226_G054	AF023062	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.06		0.00		0.01		0.00		0.00		
V1V3_469_Bacteroidetes	HMT-206	Bergeyella sp. HMT 206	Clone: 3P2-77	206N109B	EF419382	Phylotype	1	99.535	99.535	0.03		0.01		0.00		0.01		0.00		0.00		0.00		0.00		0.00		0.01		
V1V3_470_Bacteroidetes	HMT-630	Bacteroides heparinolyticus	Strain: F0110	630F0110	GQ422742	Named	1	94.931	95.814	0.00		0.02		0.01		0.00		3.49		0.00		0.00		0.01		0.00		0.02		
V1V3_470_Bacteroidetes	HMT-630	Bacteroides heparinolyticus	Strain: ATCC 35895	630_6487	L16487	Named	1	94.931	95.814	0.00		0.02		0.01		0.00		3.49		0.00		0.00		0.01		0.00		0.02		
V1V3_471_Spirochaetes	HMT-270	Treponema sp. HMT 270	Clone: DD012	270DD012	GQ422733	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.05		0.01		0.00		0.00		0.00		
V1V3_472_Spirochaetes	HMT-237	Treponema sp. HMT 237	Clone: AT024	237AT024	AF061350	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.04		0.00		0.01		0.00		0.00		0.00		0.00		
V1V3_473_Spirochaetes	HMT-268	Treponema sp. HMT 268	Strain: D120CR-1	268_D120	AF033303	Lost	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.04		0.02		0.00		0.00		0.00		
V1V3_474_Spirochaetes	HMT-584	Treponema denticola	Strain: ATCC 33520	584_1236	M71236	Named	1	99.209	99.209	0.00		0.00		0.00		0.01		0.00		0.02		0.00		0.01		0.00		0.02		
V1V3_475_Spirochaetes	HMT-253	Treponema sp. HMT 253	Clone: BQ032	253BQ032	AF182838	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.03		0.00		0.02		0.01		0.00		0.00		0.00		
V1V3_476_Spirochaetes	HMT-584	Treponema denticola	Strain: ATCC 33520	584_1236	M71236	Named	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.06		0.00		0.00		0.00		0.00		
V1V3_477_Epsilonproteobacteria	HMT-748	Campylobacter rectus	Strain: CCUG 19168	748_6973	L06973	Named	1	100.0	100.0	0.00		0.00		0.00		0.02		0.00		0.02		0.00		0.01		0.00		0.01		
V1V3_478_Spirochaetes	HMT-230	Treponema sp. HMT 230	Clone: AF068	230AF068	AY005081	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.01		0.00		0.04		0.01		0.00		0.00		0.00		
V1V3_479_Spirochaetes	HMT-769	Treponema socranskii	Strain: ATCC 35536	769_3306	AF033306	Named	1	99.209	99.209	0.00		0.00		0.00		0.01		0.00		0.04		0.00		0.00		0.00		0.00		
V1V3_480_Epsilonproteobacteria	HMT-044	Campylobacter sp. HMT 044	Clone: BB120	044BB120	AY005038	Phylotype	1	99.245	99.245	0.00		0.00		0.00		0.00		0.00		0.02		0.00		0.01		0.01		0.00		
V1V3_481_Spirochaetes	HMT-951	Treponema sp. HMT 951	Clone: 303D03	951_0103	AM420103	Phylotype	1	99.605	99.605	0.00		0.00		0.00		0.01		0.00		0.02		0.01		0.01		0.00		0.00		
V1V3_482_Spirochaetes	HMT-257	Treponema sp. HMT 257	Strain: D36ER-1	257_D36	AF023044	Lost	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.02		0.00		0.02		0.00		0.00		
V1V3_483_Bacteroidetes	HMT-465	Bacteroides zoogleoformans	Strain: ATCC 33285	465_6488	L16488	Named	1	95.814	95.814	0.00		0.01		0.01		0.00		3.31		0.00		0.00		0.01		0.00		0.01		
V1V3_484_Spirochaetes	HMT-237	Treponema sp. HMT 237	Clone: AT039	237AT039	AF061349	Phylotype	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.03		0.01		0.01		0.00		0.00		
V1V3_485_Spirochaetes	HMT-584	Treponema denticola	Clone: _D012	584_D012	AF023030	Named	1	100.0	100.0	0.00		0.00		0.00		0.00		0.00		0.03		0.00		0.01		0.00		0.00		
V1V3_486_Spirochaetes	HMT-664	Treponema maltophilum	Clone: _C021	664_C021	AF023038	Named	1	100.0	100.0	0.00		0.00		0.00		0.01		0.00		0.02		0.01		0.00		0.00		0.00		
V1V3_487_Bacteroidetes	HMT-288	Prevotella oulorum	Strain: ATCC 43324	288_6472	L16472	Named	2	94.931	95.814	0.00		0.01		0.00		0.00		1.16		0.00		0.00		0.03		0.00		0.00		
V1V3_487_Bacteroidetes	HMT-309	Prevotella sp. HMT 309	Clone: DO045	309DO045	AF385515	Phylotype	2	94.931	95.814	0.00		0.01		0.00		0.00		1.16		0.00		0.00		0.03		0.00		0.00		
V1V3_487_Bacteroidetes	HMT-309	Prevotella sp. HMT 309	Clone: 3083	309_6203	FJ976203	Phylotype	2	94.931	95.814	0.00		0.01		0.00		0.00		1.16		0.00		0.00		0.03		0.00		0.00		
V1V3_488_Firmicutes	HMT-419	Stomatobaculum longum	Clone: C4ALM087	419_8618	AY278618	Named	1	94.141	94.141	0.00		0.01		0.00		0.00		2.74		0.00		0.00		0.02		0.00		0.01		
V1V3_489_Epsilonproteobacteria	HMT-575	Campylobacter concisus	Strain: FDC 288	575_6977	L06977	Named	1	99.245	99.245	0.00		0.00		0.00		0.01		0.00		0.00		0.00		0.01		0.00		0.01		
V1V3_490_Spirochaetes	HMT-584	Treponema denticola	Clone: _D012	584_D012	AF023030	Named	1	89.243	88.538	0.00		0.01		0.00		0.00		0.00		0.00		0.00		0.01		0.01		0.00		
V1V3_491_Spirochaetes	HMT-268	Treponema sp. HMT 268	Clone: IL034	268IL034	AY349418	Lost	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.03		0.01		0.00		0.00		0.00		
V1V3_492_Spirochaetes	HMT-584	Treponema denticola	Strain: ATCC 33520	584_1236	M71236	Named	1	98.814	98.814	0.00		0.00		0.00		0.00		0.00		0.02		0.01		0.01		0.00		0.00		
V1V3_493_Spirochaetes	HMT-769	Treponema socranskii	Clone: _C044	769_C044	AF056344	Named	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.02		0.00		0.00		0.00		0.00		
V1V3_493_Spirochaetes	HMT-769	Treponema socranskii	Strain: ATCC 35534	769_3305	AF033305	Named	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.02		0.00		0.00		0.00		0.00		
V1V3_493_Spirochaetes	HMT-769	Treponema socranskii	Strain: D11B-2	769_3308	AF033308	Named	1	99.605	99.605	0.00		0.00		0.00		0.00		0.00		0.02		0.00		0.00		0.00		0.00		
V1V3_494_Spirochaetes	HMT-667	Treponema medium	Clone: _C007	667_3051	AF023051	Named	2	99.605	99.605	0.00		0.00		0.00		0.01		0.00		0.00		0.00		0.00		0.01		0.01		
V1V3_494_Spirochaetes	HMT-029	Treponema vincentii	Strain: ATCC 35580	029_3309	AF033309	Named	2	99.605	99.605	0.00		0.00		0.00		0.01		0.00		0.00		0.00		0.00		0.01		0.01		
V1V3_495_Firmicutes	HMT-096	Lachnospiraceae [G-2] bacterium HMT 096	Clone: DO008	096DO008	AF385508	Unnamed	1	96.484	96.484	0.00		0.01		0.00		0.00		0.57		0.00		0.00		0.00		0.00		0.01		
